0.00415596	-2.132312362	0.041076605
0.00886197	-1.067387654	0.225689135
0.00850834	-1.147410715	0.206549702
0.00998091	-0.814182316	0.286394527
0.01270987	-0.196644969	0.391302972
0.01042724	-0.713182138	0.309358984
0.01003698	-0.801494215	0.289345147
0.01010721	-0.785601843	0.29301729
0.01298379	-0.134659513	0.395341581
0.01105545	-0.57102427	0.338926201
0.00883586	-1.073296095	0.224266369
0.00827612	-1.199959863	0.194195408
0.01063558	-0.666036804	0.319582109
0.00970602	-0.876387274	0.271724699
0.0091021	-1.013048549	0.238813536
0.01354713	-0.0071811	0.398931994
0.01307543	-0.113922264	0.396361869
0.00957838	-0.905270975	0.264822284
0.00815959	-1.226329479	0.188081382
0.01400804	0.097118391	0.397065302
0.01367681	0.022164234	0.398844302
0.01052053	-0.692071511	0.313981874
0.01201059	-0.354885293	0.374594819
0.01025997	-0.751033727	0.300903891
0.0105478	-0.685900572	0.31531967
0.0101334	-0.779675299	0.294379561
0.01108309	-0.564769604	0.340132209
0.01502565	0.327393727	0.378124467
0.01262293	-0.216318653	0.389716622
0.00917042	-0.997588392	0.242554262
0.01061647	-0.670361213	0.318659989
0.01537471	0.40638264	0.367323643
0.0103478	-0.731158645	0.305368811
0.01678995	0.726637813	0.306376731
0.01342932	-0.033840368	0.398713917
0.01033691	-0.733622947	0.304818169
0.01598987	0.54558742	0.343773816
0.00887099	-1.065346515	0.226180906
0.01306895	-0.115388625	0.396295236
0.01144042	-0.483909269	0.354863304
0.00917151	-0.997341735	0.242613945
0.01052252	-0.691621193	0.31407971
0.01231439	-0.286138281	0.382940333
0.01290974	-0.151416314	0.394395138
0.01083156	-0.621688419	0.328839076
0.01173424	-0.417420635	0.365657372
0.01215186	-0.322917254	0.378675247
0.01445712	0.198740867	0.391140871
0.00978761	-0.857924243	0.276110112
0.01319698	-0.08641667	0.397455439
0.01205424	-0.345007719	0.375891893
0.01244566	-0.256433145	0.386038755
0.01293781	-0.145064344	0.394766683
0.01364387	0.01471023	0.398899119
0.01250286	-0.243489337	0.387289787
0.0152138	0.369970258	0.372552419
0.01464294	0.240790142	0.387542996
0.00968966	-0.880089384	0.270842666
0.00868072	-1.108402782	0.215840214
0.01348645	-0.020912399	0.398855056
0.01536702	0.404642468	0.367582941
0.00795215	-1.273271151	0.177364517
0.01067072	-0.658084961	0.321269019
0.01345712	-0.027549495	0.398790916
0.0146806	0.249312237	0.386734515
0.0122982	-0.289801922	0.382536536
0.01479864	0.276023551	0.384030603
0.01275963	-0.18538476	0.392145518
0.01236553	-0.274565792	0.384184751
0.00856948	-1.133575322	0.209834734
0.01101335	-0.580551094	0.337072135
0.00972681	-0.871682697	0.272844322
0.01031022	-0.739662637	0.303465017
0.00899824	-1.036551066	0.233130338
0.01097368	-0.589528033	0.335306519
0.01370474	0.028484524	0.398780469
0.01459291	0.229468835	0.388575999
0.01020599	-0.763248881	0.298133782
0.01097684	-0.588812955	0.335447814
0.00827671	-1.199826351	0.19422652
0.00937364	-0.951601664	0.253672454
0.00997558	-0.815388444	0.286113215
0.01286779	-0.160909195	0.393810906
0.01163919	-0.438929534	0.362305282
0.01062559	-0.668297445	0.319100471
0.01225582	-0.299392108	0.381457304
0.00959511	-0.901485138	0.265729539
0.00923085	-0.983913665	0.24586281
0.01048367	-0.700412573	0.31216374
0.00978318	-0.858926709	0.27587261
0.01128419	-0.519262612	0.34862607
0.01053857	-0.687989232	0.314867575
0.01094632	-0.595719337	0.334078495
0.01016071	-0.773495309	0.29579577
0.00991824	-0.828363933	0.283078245
0.00910258	-1.01293993	0.238839815
0.00880167	-1.081032963	0.222405126
0.01414778	0.128740206	0.395649898
0.00952107	-0.918239676	0.261709391
0.00900184	-1.035736421	0.233327204
0.00764878	-1.341920859	0.162136885
0.00843486	-1.164038531	0.202618296
0.01407013	0.11116876	0.396484718
0.01495539	0.311494566	0.380049806
0.01068828	-0.654111302	0.322107696
0.0141748	0.134854572	0.395331189
0.02449626	2.470501495	0.018861597
0.01472356	0.259033671	0.385780102
0.0134111	-0.037963378	0.398654903
0.00992708	-0.826363526	0.283547145
0.01125728	-0.525352086	0.347519
0.01233478	-0.281524221	0.383442165
0.01141871	-0.488822033	0.354016406
0.01257352	-0.22749966	0.388750869
0.01147537	-0.476000421	0.356212886
0.0134353	-0.032487151	0.398731811
0.00781058	-1.305307078	0.170187958
0.01244568	-0.25642862	0.386039203
0.01774851	0.943550703	0.255615096
0.01583659	0.510901633	0.350130698
0.00882215	-1.076398536	0.223519764
0.01124325	-0.52852694	0.346938102
0.01025012	-0.753262687	0.300399846
0.01265339	-0.209425848	0.390288868
0.01078191	-0.632923736	0.326529572
0.01633969	0.624748314	0.328212583
0.01037816	-0.724288469	0.306899353
0.01054302	-0.68698224	0.315085631
0.00909179	-1.015381603	0.238249119
0.01220787	-0.310242731	0.380197734
0.01143728	-0.484619821	0.354741218
0.01164829	-0.436870292	0.362632136
0.01312941	-0.10170711	0.396884211
0.01207134	-0.341138154	0.376391237
0.0124342	-0.259026433	0.385780826
0.00898032	-1.04060619	0.23215056
0.01071833	-0.647311277	0.323536133
0.01257811	-0.226460987	0.388842531
0.00969665	-0.878507614	0.271219629
0.01159998	-0.447802379	0.360882803
0.01366904	0.020405958	0.398859229
0.01320098	-0.085511509	0.397486367
0.00993615	-0.824311073	0.284027872
0.00975431	-0.865459712	0.274323067
0.01065856	-0.660836652	0.320686563
0.01020772	-0.762857399	0.298222854
0.00816768	-1.22449879	0.188503788
0.00778286	-1.311579847	0.168796846
0.012848	-0.165387481	0.393523283
0.01003698	-0.801494215	0.289345147
0.0113322	-0.508398412	0.350577668
0.01160409	-0.446872326	0.361032979
0.01251753	-0.240169657	0.387600827
0.01148886	-0.472947764	0.356729201
0.0096607	-0.886642753	0.269279281
0.0103926	-0.721020837	0.307624912
0.01032939	-0.73532465	0.304437428
0.01264715	-0.2108379	0.39017308
0.0094916	-0.924908453	0.260105917
0.00945622	-0.932914606	0.258178683
0.0100131	-0.806898029	0.288090461
0.01130302	-0.515001565	0.349395123
0.01042896	-0.712792919	0.309444846
0.01083354	-0.621240364	0.328930654
0.01272543	-0.193123891	0.391571577
0.01824608	1.056145998	0.228399105
0.01156579	-0.455539246	0.359623893
0.00922794	-0.98457217	0.24570351
0.01003334	-0.802317912	0.28915409
0.00958625	-0.90349007	0.265249155
0.01158336	-0.451563325	0.360272982
0.01296438	-0.139051809	0.395104009
0.00956083	-0.909242371	0.263869827
0.01449152	0.206525255	0.390524382
0.0147078	0.255467335	0.386134196
0.01016218	-0.773162662	0.295871872
0.01007443	-0.793019641	0.291306702
0.01159276	-0.449436195	0.360618387
0.01298421	-0.134564471	0.395346639
0.0119684	-0.364432484	0.373310767
0.00926365	-0.976491341	0.247658078
0.00927511	-0.973898054	0.248285188
0.01234386	-0.279469504	0.383663223
0.01041896	-0.715055823	0.308945329
0.01484745	0.287068784	0.382838222
0.01290804	-0.151801008	0.394372137
0.01307507	-0.114003728	0.396358189
0.00921333	-0.987878272	0.244903684
0.0105476	-0.68594583	0.315309881
0.01271228	-0.196099609	0.39134488
0.01136014	-0.502075859	0.351699339
0.01287544	-0.159178073	0.393920029
0.01200818	-0.355430653	0.374522272
0.01679678	0.728183376	0.306032477
0.01256236	-0.23002506	0.388526346
0.01613699	0.578879258	0.33739898
0.01243956	-0.257813517	0.385901765
0.01184421	-0.392535484	0.369361077
0.0120822	-0.33868064	0.37670578
0.01095624	-0.593474537	0.334524705
0.01253533	-0.236141689	0.387972825
0.01112835	-0.554527703	0.3420874
0.01156197	-0.456403676	0.359482173
0.01128746	-0.518522643	0.348759956
0.01193794	-0.371325288	0.372365356
0.01376192	0.041423807	0.398600148
0.01307837	-0.11325697	0.396391823
0.01273149	-0.191752571	0.391674925
0.01425414	0.152808449	0.39431163
0.01437927	0.181124162	0.392451815
0.0129636	-0.139228315	0.395094305
0.01491139	0.30153779	0.381211457
0.01603364	0.555492149	0.341904337
0.01253429	-0.236377031	0.387951253
0.01148773	-0.473203472	0.35668605
0.0128382	-0.167605127	0.39337801
0.00749901	-1.375812366	0.154839162
0.01795018	0.98918668	0.244587129
0.01545235	0.423951824	0.364654077
0.01259987	-0.221536909	0.389271656
0.01771345	0.935616962	0.257527676
0.01488386	0.295308016	0.381920829
0.01034277	-0.732296885	0.305114581
0.00955345	-0.910912394	0.263469089
0.01243598	-0.258623636	0.385821047
0.00929507	-0.969381298	0.249377221
0.01187973	-0.38449765	0.370516332
0.01587529	0.51965907	0.34855428
0.01446599	0.200748062	0.390984084
0.01096117	-0.592358925	0.334746054
0.01202376	-0.351905049	0.374989552
0.0131362	-0.100170599	0.39694577
0.01670819	0.708136313	0.310470295
0.01240162	-0.266398973	0.385034345
0.01540143	0.412429119	0.366415471
0.01467888	0.248923018	0.386772015
0.01067088	-0.658048755	0.321276674
0.01402005	0.099836138	0.396959047
0.01464624	0.2415369	0.387473209
